8.3076e+10,2.5087e-19
6.6231e+10,2.5087e-19
5.2801e+10,2.5087e-19
4.2095e+10,2.5087e-19
3.3559e+10,2.5087e-19
2.6754e+10,2.5087e-19
2.1329e+10,2.5087e-19
1.7004e+10,2.5087e-19
1.3556e+10,2.5087e-19
1.0808e+10,2.5087e-19
8.6161e+09,2.5087e-19
6.869e+09,2.4564e-19
5.4762e+09,2.446e-19
4.3657e+09,2.3649e-19
3.4805e+09,2.234e-19
2.7748e+09,2.0708e-19
2.2121e+09,1.8715e-19
1.7636e+09,1.6318e-19
1.406e+09,1.3728e-19
1.1209e+09,1.1332e-19
8.936e+08,8.67e-20
7.124e+08,6.2798e-20
5.6795e+08,4.4349e-20
4.5278e+08,3.0473e-20
3.6097e+08,2.0459e-20
2.8778e+08,1.3506e-20
2.2942e+08,8.7483e-21
1.829e+08,5.6072e-21
1.4582e+08,3.5413e-21
1.1625e+08,2.2318e-21
9.2677e+07,1.3977e-21
7.3885e+07,8.8273e-22
5.8903e+07,5.5515e-22
4.6959e+07,3.5433e-22
3.7437e+07,2.2951e-22
2.9846e+07,1.4773e-22
2.3794e+07,9.3693e-23
1.8969e+07,6.0053e-23
1.5123e+07,3.9145e-23
1.2057e+07,2.5571e-23
9.6118e+06,1.6916e-23
7.6628e+06,1.1697e-23
6.109e+06,8.1741e-24
4.8703e+06,5.8093e-24
3.8827e+06,4.2523e-24
3.0954e+06,3.2399e-24
2.4678e+06,2.6407e-24
1.9674e+06,2.327e-24
1.5684e+06,2.1706e-24
1.2504e+06,2.1569e-24
9.9687e+05,2.2403e-24
7.9473e+05,2.521e-24
6.3358e+05,2.9404e-24
5.0511e+05,3.5027e-24
4.0269e+05,4.2078e-24
3.2104e+05,5.0868e-24
2.5594e+05,6.1886e-24
2.0404e+05,7.529e-24
1.6267e+05,9.1597e-24
1.2968e+05,1.1097e-23
1.0339e+05,1.3415e-23
82424,1.6563e-23
65711,2.0493e-23
52386,2.5463e-23
41764,3.1906e-23
33295,3.9644e-23
26544,4.905e-23
21162,6.1591e-23
16871,7.5015e-23
13450,9.4886e-23
10723,1.1864e-22
8548.4,1.4587e-22
6815,1.7822e-22
5433.1,2.1454e-22
4331.5,2.6046e-22
3453.2,3.1554e-22
2753,3.8307e-22
2194.7,4.69e-22
1749.7,5.7663e-22
1383,7.2221e-22
1105.5,8.8003e-22
972.7,9.604e-22
