9.209e+10,2.6208e-18
7.3417e+10,2.6097e-18
5.853e+10,2.6042e-18
4.6662e+10,2.5499e-18
3.72e+10,2.5499e-18
2.9657e+10,2.5499e-18
2.3643e+10,2.5499e-18
1.8849e+10,2.5499e-18
1.5027e+10,2.5499e-18
1.198e+10,2.5499e-18
9.5509e+09,2.5499e-18
7.6143e+09,2.5499e-18
6.0703e+09,2.5179e-18
4.8394e+09,2.4653e-18
3.8581e+09,2.3786e-18
3.0758e+09,2.214e-18
2.4521e+09,2.0222e-18
1.9549e+09,1.8008e-18
1.5585e+09,1.5537e-18
1.2425e+09,1.2771e-18
9.9055e+08,1.0235e-18
7.8969e+08,7.5715e-19
6.2957e+08,5.4381e-19
5.0191e+08,3.7524e-19
4.0014e+08,2.5353e-19
3.19e+08,1.6843e-19
2.5432e+08,1.1119e-19
2.0275e+08,7.1566e-20
1.6164e+08,4.5581e-20
1.2886e+08,2.8909e-20
1.0273e+08,1.799e-20
8.1901e+07,1.1338e-20
6.5294e+07,7.026e-21
5.2054e+07,4.4749e-21
4.1499e+07,2.8803e-21
3.3084e+07,1.8736e-21
2.6376e+07,1.2136e-21
2.1028e+07,7.6808e-22
1.6764e+07,5.0279e-22
1.3365e+07,3.3052e-22
1.0655e+07,2.1865e-22
8.4942e+06,1.4526e-22
6.7718e+06,9.939e-23
5.3987e+06,7.0043e-23
4.304e+06,5.0095e-23
3.4313e+06,3.8167e-23
2.7355e+06,2.9699e-23
2.1808e+06,2.5571e-23
1.7386e+06,2.2916e-23
1.3861e+06,2.2438e-23
1.105e+06,2.2485e-23
8.8096e+05,2.4723e-23
7.0233e+05,2.8294e-23
5.5991e+05,3.3562e-23
4.4638e+05,4.0233e-23
3.5587e+05,4.8434e-23
2.8371e+05,5.8306e-23
2.2618e+05,7.0935e-23
1.8032e+05,8.6663e-23
1.4375e+05,1.0499e-22
1.1461e+05,1.28e-22
91367,1.6005e-22
72840,1.9844e-22
58070,2.4553e-22
46295,3.0636e-22
36908,3.7906e-22
29424,4.6999e-22
23458,5.914e-22
18701,7.3173e-22
14909,9.1687e-22
11886,1.132e-21
9475.9,1.3801e-21
7554.4,1.6826e-21
6022.6,2.0427e-21
4801.4,2.4747e-21
3827.8,2.9917e-21
3051.7,3.6015e-21
2432.9,4.428e-21
1939.6,5.3984e-21
1546.3,6.6653e-21
1232.7,8.2992e-21
1034.7,9.6867e-21
